Mississippi,2017,65.80,58.93,28
Mississippi,2018,64.80,66.81,28
Mississippi,2019,65.20,68.06,28
Mississippi,2020,65.50,68.84,28
Mississippi,2021,64.90,66.85,28
Minnesota,1980,40.70,22.07,27
Minnesota,1981,42.60,28.05,27
Minnesota,1982,39.00,29.82,27
Minnesota,1983,41.40,29.13,27
Minnesota,1984,41.30,28.01,27
Minnesota,1985,38.70,30.69,27
Minnesota,1986,41.50,31.45,27
Minnesota,1987,45.30,22.09,27
Minnesota,1988,41.60,22.41,27
Minnesota,1989,39.10,22.47,27
Minnesota,1990,42.50,26.36,27
Minnesota,1991,41.70,32.20,27
Minnesota,1992,40.90,25.47,27
Minnesota,1993,38.90,31.44,27
Minnesota,1994,40.90,28.23,27
Minnesota,1995,40.30,29.51,27
Minnesota,1996,37.60,27.77,27
Minnesota,1997,40.60,25.20,27
Minnesota,1998,44.90,28.83,27
Minnesota,1999,43.70,29.67,27
Minnesota,2000,41.80,27.98,27
Minnesota,2001,43.00,29.28,27
Minnesota,2002,42.00,28.59,27
Minnesota,2003,41.50,22.20,27
Minnesota,2004,41.30,29.87,27
Minnesota,2005,43.10,31.60,27
Minnesota,2006,44.40,22.78,27
Minnesota,2007,42.40,29.21,27
Minnesota,2008,39.40,27.34,27
Minnesota,2009,40.10,26.39,27
Minnesota,2010,42.80,33.44,27
Minnesota,2011,42.00,24.35,27
Minnesota,2012,45.20,26.17,27
Minnesota,2013,39.30,29.01,27
Minnesota,2014,38.60,29.12,27
Minnesota,2015,43.50,29.46,27
Minnesota,2016,44.60,33.54,27
Minnesota,2017,42.60,28.30,27
Minnesota,2018,40.60,30.08,27
Minnesota,2019,39.30,35.66,27
Minnesota,2020,42.40,24.40,27
Minnesota,2021,44.30,23.76,27
Michigan,1980,42.80,31.59,26
Michigan,1981,44.00,32.12,26
Michigan,1982,43.20,34.47,26
Michigan,1983,44.70,34.87,26
Michigan,1984,44.30,31.96,26
Michigan,1985,43.50,39.22,26
Michigan,1986,44.50,34.80,26
Michigan,1987,46.90,30.44,26
Michigan,1988,44.50,32.35,26
Michigan,1989,42.60,27.57,26
Michigan,1990,45.70,36.19,26
Michigan,1991,45.80,35.50,26
Michigan,1992,43.30,33.36,26
Michigan,1993,43.20,32.44,26
Michigan,1994,43.90,32.39,26
Michigan,1995,44.20,31.83,26
Michigan,1996,42.50,34.00,26
Michigan,1997,43.50,29.93,26
Michigan,1998,48.20,29.56,26
Michigan,1999,46.40,31.40,26
Michigan,2000,45.00,33.02,26
Michigan,2001,46.80,35.17,26
Michigan,2002,45.70,30.90,26
Michigan,2003,44.00,31.08,26
Michigan,2004,44.60,35.35,26
Michigan,2005,46.00,29.89,26
Michigan,2006,47.00,35.85,26
Michigan,2007,46.10,30.66,26
Michigan,2008,44.00,36.85,26
Michigan,2009,43.80,33.87,26
Michigan,2010,47.10,31.22,26
Michigan,2011,45.60,36.82,26
Michigan,2012,48.40,31.00,26
Michigan,2013,44.10,38.23,26
Michigan,2014,41.90,36.66,26
Michigan,2015,45.10,31.74,26
Michigan,2016,47.40,35.86,26
Michigan,2017,46.30,39.27,26
Michigan,2018,45.10,36.17,26
Michigan,2019,43.90,41.83,26
Michigan,2020,46.50,35.31,26
Michigan,2021,47.40,32.89,26
Massachusetts,1980,46.60,35.53,25
Massachusetts,1981,47.20,43.16,25
Massachusetts,1982,46.80,45.71,25
Massachusetts,1983,48.50,59.42,25
Massachusetts,1984,48.00,49.90,25
Massachusetts,1985,47.20,40.55,25
Massachusetts,1986,47.20,48.40,25
Massachusetts,1987,47.40,45.27,25
Massachusetts,1988,47.20,42.31,25
Massachusetts,1989,46.60,50.38,25
Massachusetts,1990,49.70,52.01,25
Massachusetts,1991,49.60,48.23,25
Massachusetts,1992,46.40,44.79,25
Massachusetts,1993,47.30,44.45,25
Massachusetts,1994,47.70,47.81,25
Massachusetts,1995,47.80,41.49,25
Massachusetts,1996,47.30,60.61,25
Massachusetts,1997,47.40,41.12,25
Massachusetts,1998,50.40,50.16,25
Massachusetts,1999,49.80,46.04,25
Massachusetts,2000,47.50,50.19,25
Massachusetts,2001,49.10,39.98,25
Massachusetts,2002,49.30,47.23,25
Massachusetts,2003,47.10,53.29,25
Massachusetts,2004,47.60,46.50,25
Massachusetts,2005,48.40,57.01,25
Massachusetts,2006,50.10,53.70,25
Massachusetts,2007,48.30,45.49,25
Massachusetts,2008,48.60,59.70,25
Massachusetts,2009,47.70,51.71,25
Massachusetts,2010,50.40,49.63,25
Massachusetts,2011,49.70,60.83,25
Massachusetts,2012,51.30,41.78,25
Massachusetts,2013,48.80,46.39,25
Massachusetts,2014,47.70,50.10,25
Massachusetts,2015,48.50,41.39,25
Massachusetts,2016,50.30,36.83,25
Massachusetts,2017,49.60,46.82,25
Massachusetts,2018,49.50,61.03,25
Massachusetts,2019,48.50,52.74,25
Massachusetts,2020,50.90,42.40,25
Massachusetts,2021,50.70,54.83,25
Maryland,1980,53.50,36.71,24
Maryland,1981,53.10,36.54,24
Maryland,1982,53.60,39.70,24
Maryland,1983,54.20,51.37,24
Maryland,1984,54.20,45.50,24
Maryland,1985,54.80,40.69,24
Maryland,1986,54.60,36.55,24
Maryland,1987,54.70,38.51,24
Maryland,1988,53.70,37.86,24
Maryland,1989,53.50,51.18,24
Maryland,1990,56.60,46.27,24
Maryland,1991,56.50,35.79,24
Maryland,1992,53.50,42.32,24
Maryland,1993,54.20,45.72,24
Maryland,1994,54.40,45.83,24
Maryland,1995,54.40,39.53,24
Maryland,1996,53.20,58.97,24
Maryland,1997,54.00,38.77,24
Maryland,1998,57.00,42.46,24
Maryland,1999,55.70,44.27,24
Maryland,2000,54.10,43.92,24
Maryland,2001,55.30,36.02,24
Maryland,2002,56.30,41.47,24
Maryland,2003,53.90,60.74,24
Maryland,2004,55.20,46.59,24
Maryland,2005,55.20,44.03,24
Maryland,2006,56.50,44.97,24
Maryland,2007,55.70,36.05,24
Maryland,2008,55.30,45.00,24
Maryland,2009,54.60,51.27,24
Maryland,2010,55.80,40.89,24
Maryland,2011,56.50,51.11,24
Maryland,2012,57.50,40.40,24
Maryland,2013,54.70,46.04,24
Maryland,2014,53.60,44.76,24
Maryland,2015,55.40,46.86,24
Maryland,2016,56.50,41.66,24
Maryland,2017,56.70,41.21,24
Maryland,2018,55.90,64.62,24
Maryland,2019,56.60,42.70,24
Maryland,2020,57.20,52.84,24
Maryland,2021,56.90,41.57,24
Maine,1980,39.50,37.39,23
Maine,1981,41.80,48.38,23
Maine,1982,39.80,37.72,23
Maine,1983,42.10,55.91,23
Maine,1984,41.40,43.53,23
Maine,1985,39.90,35.54,23
Maine,1986,40.10,42.53,23
Maine,1987,41.10,38.04,23
Maine,1988,40.90,38.35,23
Maine,1989,39.30,41.82,23
Maine,1990,42.40,51.18,23
Maine,1991,41.70,44.24,23
Maine,1992,39.80,37.50,23
Maine,1993,40.00,43.61,23
Maine,1994,40.40,41.68,23
Maine,1995,40.90,42.72,23
Maine,1996,41.00,51.39,23
Maine,1997,39.80,39.51,23
Maine,1998,43.50,45.24,23
Maine,1999,43.80,46.35,23
Maine,2000,40.90,43.15,23
Maine,2001,42.70,29.83,23
Maine,2002,41.70,40.98,23
Maine,2003,40.40,46.02,23
Maine,2004,40.40,38.80,23
Maine,2005,41.80,61.59,23
Maine,2006,44.00,51.65,23
Maine,2007,40.70,47.63,23
Maine,2008,41.60,56.02,23
Maine,2009,40.90,49.46,23
Maine,2010,44.60,49.31,23
Maine,2011,42.80,50.04,23
Maine,2012,43.90,47.38,23
Maine,2013,42.00,45.61,23
Maine,2014,41.20,49.45,23
Maine,2015,41.20,43.16,23
Maine,2016,43.30,41.36,23
Maine,2017,42.40,45.32,23
Maine,2018,41.80,46.45,23
Maine,2019,40.70,49.99,23
Maine,2020,43.50,40.63,23
Maine,2021,44.20,39.78,23
Louisiana,1980,66.00,58.38,22
Louisiana,1981,66.00,45.56,22
Louisiana,1982,66.70,65.42,22
Louisiana,1983,64.40,68.00,22
Louisiana,1984,66.30,58.79,22
Louisiana,1985,66.40,60.41,22
Louisiana,1986,67.30,53.02,22
Louisiana,1987,66.00,60.21,22
Louisiana,1988,65.60,57.63,22
Louisiana,1989,65.50,64.00,22
Louisiana,1990,67.80,58.77,22
Louisiana,1991,66.90,79.48,22
Louisiana,1992,65.80,66.56,22
Louisiana,1993,65.60,58.94,22
Louisiana,1994,66.50,59.07,22
Louisiana,1995,66.80,62.33,22
Louisiana,1996,66.20,53.08,22
Louisiana,1997,66.00,64.31,22
Louisiana,1998,68.60,62.98,22
Louisiana,1999,67.80,47.84,22
Louisiana,2000,67.20,47.80,22
Louisiana,2001,66.70,68.31,22
Louisiana,2002,66.60,64.27,22
Louisiana,2003,66.40,51.95,22
Louisiana,2004,67.10,72.48,22
Louisiana,2005,67.50,45.57,22
Louisiana,2006,67.80,55.40,22
Louisiana,2007,67.40,52.42,22
Louisiana,2008,66.60,56.13,22
Louisiana,2009,66.80,64.04,22
Louisiana,2010,66.50,41.76,22
Louisiana,2011,67.70,43.01,22
Louisiana,2012,68.70,62.88,22
Louisiana,2013,66.20,61.43,22
Louisiana,2014,65.10,55.94,22
Louisiana,2015,68.10,67.31,22
Louisiana,2016,68.70,67.08,22
Louisiana,2017,68.70,64.06,22
Louisiana,2018,67.80,66.39,22
Louisiana,2019,67.70,61.87,22
Louisiana,2020,68.20,66.96,22
Louisiana,2021,67.40,66.25,22
Kentucky,1980,54.60,37.26,21
Kentucky,1981,54.30,43.92,21
Kentucky,1982,55.30,50.25,21
Kentucky,1983,55.00,47.83,21
Kentucky,1984,55.30,52.70,21
Kentucky,1985,55.00,44.42,21
Kentucky,1986,56.60,42.58,21
Kentucky,1987,56.50,38.44,21
Kentucky,1988,54.80,43.55,21
Kentucky,1989,54.30,57.74,21
Kentucky,1990,57.30,55.41,21
Kentucky,1991,57.40,46.03,21
Kentucky,1992,55.10,42.79,21
Kentucky,1993,55.00,46.87,21
Kentucky,1994,55.40,48.66,21
Kentucky,1995,55.40,47.95,21
Kentucky,1996,54.40,56.75,21
Kentucky,1997,54.50,49.05,21
Kentucky,1998,58.20,49.32,21
Kentucky,1999,57.30,38.09,21
Kentucky,2000,55.70,45.29,21
Kentucky,2001,56.60,45.43,21
Kentucky,2002,56.80,53.51,21
Kentucky,2003,55.20,55.98,21
Kentucky,2004,56.40,55.94,21
Kentucky,2005,56.80,39.80,21
Kentucky,2006,56.80,52.37,21
Kentucky,2007,57.70,41.86,21
Kentucky,2008,55.40,46.51,21
Kentucky,2009,55.40,54.35,21
Kentucky,2010,56.00,43.54,21
Kentucky,2011,56.90,64.35,21
Kentucky,2012,58.40,43.21,21
Kentucky,2013,55.00,55.78,21
Kentucky,2014,54.30,47.11,21
Kentucky,2015,56.60,58.31,21
Kentucky,2016,57.90,49.19,21
Kentucky,2017,57.80,50.26,21
Kentucky,2018,57.00,63.74,21
Kentucky,2019,57.50,61.32,21
Kentucky,2020,57.10,58.11,21
Kentucky,2021,57.00,53.41,21
Kansas,1980,55.10,21.58,20
Kansas,1981,55.70,29.94,20
Kansas,1982,53.00,28.57,20
Kansas,1983,53.20,26.42,20
Kansas,1984,54.00,28.92,20
Kansas,1985,52.50,32.91,20
Kansas,1986,56.20,31.40,20
Kansas,1987,55.40,32.22,20
Kansas,1988,54.70,19.84,20
Kansas,1989,53.10,26.44,20
Kansas,1990,55.50,27.93,20
Kansas,1991,55.70,23.15,20
Kansas,1992,54.20,33.79,20
Kansas,1993,51.90,38.47,20
Kansas,1994,54.90,25.00,20
Kansas,1995,53.90,29.68,20
Kansas,1996,53.10,30.76,20
Kansas,1997,53.70,30.29,20
Kansas,1998,56.30,32.31,20
Kansas,1999,56.00,30.26,20
Kansas,2000,55.50,25.48,20
Kansas,2001,55.90,27.75,20
Kansas,2002,55.20,22.44,20
Kansas,2003,55.00,25.11,20
Kansas,2004,55.10,30.91,20
Kansas,2005,55.90,29.60,20
Kansas,2006,56.90,24.73,20
Kansas,2007,55.10,33.26,20
Kansas,2008,53.60,33.34,20
Kansas,2009,53.60,31.80,20
Kansas,2010,55.30,27.84,20
Kansas,2011,55.20,24.17,20
Kansas,2012,58.20,19.29,20
Kansas,2013,53.70,29.03,20
Kansas,2014,53.70,25.43,20
Kansas,2015,56.30,32.78,20
Kansas,2016,57.20,30.68,20
Kansas,2017,56.50,29.03,20
Kansas,2018,54.60,31.85,20
Kansas,2019,53.80,36.03,20
Kansas,2020,55.60,25.85,20
Kansas,2021,56.10,27.25,20
Iowa,1980,48.00,29.09,19
Iowa,1981,49.00,31.99,19
Iowa,1982,46.10,41.44,19
Iowa,1983,47.60,36.52,19
Iowa,1984,47.80,36.92,19
Iowa,1985,45.90,31.15,19
Iowa,1986,48.60,39.90,19
Iowa,1987,51.20,32.85,19
Iowa,1988,48.70,21.48,19
Iowa,1989,46.60,24.69,19
Iowa,1990,49.50,38.91,19
Iowa,1991,48.60,37.74,19
Iowa,1992,47.80,36.21,19
Iowa,1993,45.70,47.88,19
Iowa,1994,47.50,29.55,19
Iowa,1995,47.30,32.26,19
Iowa,1996,45.20,33.66,19
Iowa,1997,47.10,29.21,19
Iowa,1998,50.90,39.57,19
Iowa,1999,49.70,32.28,19
Iowa,2000,48.60,29.73,19
Iowa,2001,49.10,34.59,19
Iowa,2002,49.20,29.48,19
Iowa,2003,47.90,28.69,19
Iowa,2004,48.50,35.41,19
Iowa,2005,49.60,29.84,19
Iowa,2006,50.40,32.40,19
Iowa,2007,48.90,42.41,19
Iowa,2008,45.90,42.92,19
Iowa,2009,46.70,39.15,19
Iowa,2010,48.20,44.05,19
Iowa,2011,48.40,31.83,19
Iowa,2012,52.10,25.61,19
Iowa,2013,46.70,34.44,19
Iowa,2014,45.50,38.69,19
Iowa,2015,49.30,42.53,19
Iowa,2016,50.70,38.10,19
Iowa,2017,50.00,32.36,19
Iowa,2018,47.50,45.08,19
Iowa,2019,46.80,41.63,19
Iowa,2020,49.20,29.28,19
Iowa,2021,50.00,31.12,19
Indiana,1980,50.50,36.00,18
Indiana,1981,50.80,41.21,18
Indiana,1982,50.70,44.88,18
Indiana,1983,51.80,40.71,18
Indiana,1984,51.30,40.59,18
Indiana,1985,51.00,45.45,18
Indiana,1986,52.40,39.67,18
Indiana,1987,53.20,34.87,18
Indiana,1988,51.30,34.25,18
Indiana,1989,50.20,43.42,18
Indiana,1990,53.30,53.54,18
Indiana,1991,53.70,36.31,18
Indiana,1992,51.30,40.34,18
Indiana,1993,50.80,48.59,18
Indiana,1994,51.50,35.56,18
Indiana,1995,51.50,38.26,18
Indiana,1996,50.00,47.67,18
Indiana,1997,50.50,39.80,18
Indiana,1998,55.00,44.88,18
Indiana,1999,53.20,35.04,18
Indiana,2000,51.60,43.40,18
Indiana,2001,53.20,43.96,18
Indiana,2002,53.10,42.19,18
Indiana,2003,51.10,46.40,18
Indiana,2004,52.20,43.40,18
Indiana,2005,52.80,40.89,18
Indiana,2006,53.40,51.02,18
Indiana,2007,53.30,41.79,18
Indiana,2008,51.00,49.69,18
Indiana,2009,51.30,46.06,18
Indiana,2010,52.60,37.39,18
Indiana,2011,53.10,55.20,18
Indiana,2012,55.10,33.82,18
Indiana,2013,51.20,45.14,18
Indiana,2014,49.40,43.57,18
Indiana,2015,52.30,47.51,18
Indiana,2016,54.20,43.38,18
Indiana,2017,54.00,45.61,18
Indiana,2018,52.60,50.03,18
Indiana,2019,52.40,49.52,18
Indiana,2020,53.30,42.40,18
Indiana,2021,53.50,45.49,18
Illinois,1980,51.30,33.65,17
Illinois,1981,51.80,41.69,17
Illinois,1982,50.70,46.58,17
Illinois,1983,52.00,41.29,17
Illinois,1984,51.80,41.31,17
Illinois,1985,50.60,45.63,17
Illinois,1986,52.80,37.45,17
Illinois,1987,54.10,34.69,17
Illinois,1988,52.10,29.33,17
Illinois,1989,50.40,32.39,17
Illinois,1990,53.60,49.94,17
Illinois,1991,53.70,36.12,17
Illinois,1992,51.90,35.81,17
Illinois,1993,50.90,51.18,17
Illinois,1994,52.00,35.51,17
Illinois,1995,51.60,38.91,17
Illinois,1996,50.10,38.82,17
Illinois,1997,51.00,35.10,17
Illinois,1998,55.20,44.49,17
Illinois,1999,53.50,35.71,17
Illinois,2000,52.20,39.77,17
Illinois,2001,53.40,39.65,17
Illinois,2002,53.20,39.06,17
Illinois,2003,51.70,37.78,17
Illinois,2004,52.60,39.97,17
Illinois,2005,53.70,31.43,17
Illinois,2006,54.00,40.64,17
Illinois,2007,53.70,36.69,17
Illinois,2008,50.90,50.17,17
Illinois,2009,51.40,50.96,17
Illinois,2010,52.90,40.68,17
Illinois,2011,53.10,46.10,17
Illinois,2012,55.80,30.11,17
Illinois,2013,51.10,42.49,17
Illinois,2014,49.50,41.29,17
Illinois,2015,52.90,48.80,17
Illinois,2016,54.70,39.75,17
Illinois,2017,54.40,37.80,17
Illinois,2018,52.50,45.79,17
Illinois,2019,52.10,49.86,17
Illinois,2020,53.30,41.94,17
Illinois,2021,53.80,41.16,17
Idaho,1980,43.30,28.67,16
Idaho,1981,44.30,26.14,16
Idaho,1982,41.00,30.55,16
Idaho,1983,42.90,31.41,16
Idaho,1984,40.80,27.35,16
Idaho,1985,39.70,20.14,16
Idaho,1986,44.10,25.08,16
Idaho,1987,44.50,18.42,16
Idaho,1988,44.20,20.49,16
Idaho,1989,42.80,20.96,16
Idaho,1990,43.50,23.41,16
Idaho,1991,43.30,22.42,16
Idaho,1992,45.00,18.96,16
Idaho,1993,40.90,24.08,16
Idaho,1994,44.30,20.39,16
Idaho,1995,43.60,31.11,16
Idaho,1996,43.20,32.10,16
Idaho,1997,43.20,25.28,16
Idaho,1998,44.30,28.95,16
Idaho,1999,43.60,22.64,16
Idaho,2000,43.90,20.89,16
Idaho,2001,44.20,19.13,16
Idaho,2002,43.00,18.98,16
Idaho,2003,45.40,22.56,16
Idaho,2004,44.20,23.18,16
Idaho,2005,43.60,24.58,16
Idaho,2006,44.20,26.38,16
Idaho,2007,44.80,19.56,16
Idaho,2008,42.50,21.97,16
Idaho,2009,42.80,22.88,16
Idaho,2010,43.30,26.14,16
Idaho,2011,42.40,24.69,16
Idaho,2012,45.10,25.71,16
Idaho,2013,43.70,17.64,16
Idaho,2014,45.10,26.47,16
Idaho,2015,46.40,22.52,16
Idaho,2016,45.10,24.88,16
Idaho,2017,44.30,28.83,16
Idaho,2018,44.50,21.88,16
Idaho,2019,43.00,23.41,16
Idaho,2020,44.30,22.19,16
Idaho,2021,45.40,20.93,16
Georgia,1980,63.00,47.07,13
Georgia,1981,62.40,42.09,13
Georgia,1982,63.90,53.28,13
Georgia,1983,61.90,56.54,13
Georgia,1984,63.30,48.00,13
Georgia,1985,63.80,47.08,13
Georgia,1986,65.00,42.50,13
Georgia,1987,63.30,44.99,13
Georgia,1988,62.40,43.65,13
Georgia,1989,63.20,55.32,13
Georgia,1990,65.70,44.85,13
Georgia,1991,64.50,57.84,13
Georgia,1992,62.70,58.74,13
Georgia,1993,63.20,45.86,13
Georgia,1994,63.60,61.23,13
Georgia,1995,63.50,49.67,13
Georgia,1996,62.60,48.70,13
Georgia,1997,63.20,57.29,13
Georgia,1998,65.70,52.90,13
Georgia,1999,64.50,40.86,13
Georgia,2000,63.30,41.38,13
Georgia,2001,63.90,41.80,13
Georgia,2002,64.40,49.72,13
Georgia,2003,63.30,57.23,13
Georgia,2004,64.00,52.16,13
Georgia,2005,63.80,54.74,13
Georgia,2006,64.50,39.00,13
Georgia,2007,64.80,38.07,13
Georgia,2008,63.50,46.99,13
Georgia,2009,63.40,61.48,13
Georgia,2010,63.00,43.04,13
Georgia,2011,64.60,40.11,13
Georgia,2012,65.50,42.02,13
Georgia,2013,63.40,63.49,13
Georgia,2014,63.00,51.41,13
Georgia,2015,65.30,55.74,13
Georgia,2016,65.80,40.90,13
Georgia,2017,65.80,49.80,13
Georgia,2018,65.10,60.80,13
Georgia,2019,66.20,47.89,13
Georgia,2020,65.60,60.46,13
Georgia,2021,64.60,57.09,13
Florida,1980,69.90,49.29,12
Florida,1981,69.30,44.47,12
Florida,1982,71.50,61.32,12
Florida,1983,69.30,64.89,12
Florida,1984,70.00,49.34,12
Florida,1985,70.80,52.34,12
Florida,1986,71.50,52.36,12
Florida,1987,70.20,52.81,12
Florida,1988,69.70,52.54,12
Florida,1989,71.00,48.70,12
Florida,1990,72.50,42.61,12
Florida,1991,71.80,62.61,12
Florida,1992,70.30,56.18,12
Florida,1993,70.30,49.91,12
Florida,1994,71.60,64.78,12
Florida,1995,70.80,59.10,12
Florida,1996,69.90,53.96,12
Florida,1997,71.10,59.65,12
Florida,1998,72.50,57.05,12
Florida,1999,71.20,49.69,12
Florida,2000,70.60,40.29,12
Florida,2001,70.90,52.21,12
Florida,2002,71.30,58.49,12
Florida,2003,70.90,58.77,12
Florida,2004,70.80,57.22,12
Florida,2005,70.80,59.48,12
Florida,2006,71.40,41.00,12
Florida,2007,71.80,43.72,12
Florida,2008,70.80,53.13,12
Florida,2009,71.20,53.77,12
Florida,2010,69.20,48.12,12
Florida,2011,71.70,46.77,12
Florida,2012,71.90,55.09,12
Florida,2013,71.70,56.87,12
Florida,2014,70.60,59.13,12
Florida,2015,73.40,52.86,12
Florida,2016,72.50,53.41,12
Florida,2017,72.80,58.63,12
Florida,2018,72.30,60.52,12
Florida,2019,73.20,52.10,12
Florida,2020,73.20,57.98,12
Florida,2021,72.20,55.94,12
Delaware,1980,54.10,38.92,10
Delaware,1981,53.60,36.68,10
Delaware,1982,54.00,40.01,10
Delaware,1983,54.90,53.82,10
Delaware,1984,54.70,44.02,10
Delaware,1985,55.30,39.35,10
Delaware,1986,55.10,36.99,10
Delaware,1987,54.90,36.36,10
Delaware,1988,54.10,38.80,10
Delaware,1989,54.20,56.76,10
Delaware,1990,57.20,43.03,10
Delaware,1991,56.90,41.84,10
Delaware,1992,53.90,40.54,10
Delaware,1993,54.80,44.44,10
Delaware,1994,55.00,47.31,10
Delaware,1995,55.10,38.39,10
Delaware,1996,54.00,57.90,10
Delaware,1997,54.80,41.11,10
Delaware,1998,57.40,41.54,10
Delaware,1999,56.50,45.64,10
Delaware,2000,54.70,46.19,10
Delaware,2001,56.10,39.22,10
Delaware,2002,57.20,46.47,10
Delaware,2003,54.60,57.82,10
Delaware,2004,55.80,44.71,10
Delaware,2005,55.70,46.87,10
Delaware,2006,57.30,46.76,10
Delaware,2007,56.30,38.40,10
Delaware,2008,56.30,42.61,10
Delaware,2009,55.40,55.94,10
Delaware,2010,56.70,40.56,10
Delaware,2011,57.40,44.56,10
Delaware,2012,58.50,39.32,10
Delaware,2013,55.80,50.75,10
Delaware,2014,54.70,45.00,10
Delaware,2015,56.40,46.27,10
Delaware,2016,57.40,45.67,10
Delaware,2017,57.60,44.53,10
Delaware,2018,57.10,60.02,10
Delaware,2019,57.50,41.02,10
Delaware,2020,58.00,55.92,10
Delaware,2021,57.40,40.88,10
Connecticut,1980,47.90,40.33,9
Connecticut,1981,48.40,41.93,9
Connecticut,1982,47.90,47.69,9
Connecticut,1983,49.40,63.01,9
Connecticut,1984,49.00,51.45,9
Connecticut,1985,48.70,42.42,9
Connecticut,1986,48.50,46.69,9
Connecticut,1987,48.80,44.43,9
Connecticut,1988,48.30,42.94,9
Connecticut,1989,47.90,57.55,9
Connecticut,1990,51.10,55.68,9
Connecticut,1991,51.00,47.77,9
Connecticut,1992,47.70,48.79,9
Connecticut,1993,48.60,45.75,9
Connecticut,1994,48.90,50.41,9
Connecticut,1995,49.00,42.29,9
Connecticut,1996,48.40,60.30,9
Connecticut,1997,48.60,42.68,9
Connecticut,1998,51.60,50.08,9
Connecticut,1999,50.80,49.15,9
Connecticut,2000,48.50,48.74,9
Connecticut,2001,50.20,39.54,9
Connecticut,2002,50.50,47.42,9
Connecticut,2003,48.20,56.12,9
Connecticut,2004,48.80,48.61,9
Connecticut,2005,49.50,54.68,9
Connecticut,2006,51.10,57.01,9
Connecticut,2007,49.50,45.54,9
Connecticut,2008,49.70,59.53,9
Connecticut,2009,48.80,50.50,9
Connecticut,2010,51.40,48.54,9
Connecticut,2011,50.90,63.69,9
Connecticut,2012,52.50,39.39,9
Connecticut,2013,49.80,43.39,9
Connecticut,2014,48.70,45.01,9
Connecticut,2015,49.80,37.08,9
Connecticut,2016,51.80,36.73,9
Connecticut,2017,50.90,44.10,9
Connecticut,2018,50.80,62.16,9
Connecticut,2019,49.80,53.91,9
Connecticut,2020,51.80,43.37,9
Connecticut,2021,51.40,51.02,9
Colorado,1980,45.60,17.81,8
Colorado,1981,47.10,18.79,8
Colorado,1982,44.10,19.84,8
Colorado,1983,44.40,21.92,8
Colorado,1984,43.70,20.55,8
Colorado,1985,44.10,20.51,8
Colorado,1986,46.30,19.83,8
Colorado,1987,45.20,18.82,8
Colorado,1988,45.10,16.74,8
Colorado,1989,45.40,14.74,8
Colorado,1990,45.60,19.90,8
Colorado,1991,45.00,18.65,8
Colorado,1992,45.30,18.53,8
Colorado,1993,43.80,19.90,8
Colorado,1994,46.50,17.13,8
Colorado,1995,45.70,21.79,8
Colorado,1996,45.80,19.85,8
Colorado,1997,44.80,22.24,8
Colorado,1998,46.20,18.77,8
Colorado,1999,46.60,20.03,8
Colorado,2000,47.00,16.91,8
Colorado,2001,46.80,16.81,8
Colorado,2002,46.10,11.85,8
Colorado,2003,47.00,16.44,8
Colorado,2004,45.80,18.93,8
Colorado,2005,46.80,18.95,8
Colorado,2006,46.50,18.67,8
Colorado,2007,46.20,18.71,8
Colorado,2008,44.90,17.46,8
Colorado,2009,45.20,18.79,8
Colorado,2010,46.20,18.19,8
Colorado,2011,45.40,17.62,8
Colorado,2012,48.30,12.31,8
Colorado,2013,45.10,18.79,8
Colorado,2014,46.10,19.14,8
Colorado,2015,47.40,21.73,8
Colorado,2016,47.30,17.08,8
Colorado,2017,47.90,18.91,8
Colorado,2018,47.20,14.96,8
Colorado,2019,45.30,18.91,8
Colorado,2020,47.30,12.23,8
Colorado,2021,47.40,17.09,8
California,1980,58.10,24.12,6
California,1981,59.30,26.24,6
California,1982,56.30,31.99,6
California,1983,57.60,42.46,6
California,1984,58.20,18.32,6
California,1985,57.30,14.70,6
California,1986,58.90,24.25,6
California,1987,58.30,19.70,6
California,1988,58.80,17.10,6
California,1989,58.10,14.95,6
California,1990,58.00,13.99,6
California,1991,58.10,19.79,6
California,1992,59.30,23.23,6
California,1993,57.70,26.70,6
California,1994,58.00,17.54,6
California,1995,58.90,35.20,6
California,1996,59.60,32.51,6
California,1997,59.10,20.60,6
California,1998,56.70,36.41,6
California,1999,58.00,17.63,6
California,2000,58.80,21.43,6
California,2001,59.10,23.02,6
California,2002,58.80,18.68,6
California,2003,59.40,21.63,6
California,2004,58.90,21.76,6
California,2005,58.60,30.10,6
California,2006,58.60,23.61,6
California,2007,58.90,13.83,6
California,2008,58.90,17.85,6
California,2009,58.80,17.05,6
California,2010,57.70,31.18,6
California,2011,57.40,18.79,6
California,2012,59.50,23.45,6
California,2013,59.30,7.93,6
California,2014,61.40,19.90,6
California,2015,60.80,15.04,6
California,2016,60.10,25.73,6
California,2017,60.30,28.17,6
California,2018,60.10,18.09,6
California,2019,58.40,29.12,6
California,2020,60.50,12.07,6
California,2021,60.30,18.95,6
Arkansas,1980,60.50,40.10,5
Arkansas,1981,60.20,43.09,5
Arkansas,1982,60.00,57.80,5
Arkansas,1983,58.90,46.51,5
Arkansas,1984,60.00,61.18,5
Arkansas,1985,59.80,48.93,5
Arkansas,1986,61.50,46.39,5
Arkansas,1987,61.00,53.10,5
Arkansas,1988,59.80,46.03,5
Arkansas,1989,59.00,51.35,5
Arkansas,1990,61.80,66.91,5
Arkansas,1991,61.30,61.52,5
Arkansas,1992,59.90,48.26,5
